hotel_id,room_type,competitor,check_in_date,price,currency,is_available,source,collected_at
H005,suite,booking,2026-03-31,10650.67,INR,True,synthetic,2026-03-10 12:58:00+00:00
H005,suite,expedia,2026-03-31,11229.34,INR,True,synthetic,2026-03-10 11:24:00+00:00
H005,suite,makemytrip,2026-03-31,11155.78,INR,True,synthetic,2026-03-10 12:31:00+00:00
H005,suite,booking,2026-03-31,9655.85,INR,True,synthetic,2026-03-24 09:01:00+00:00
H005,suite,expedia,2026-03-31,9497.58,INR,True,synthetic,2026-03-24 09:17:00+00:00
H005,suite,agoda,2026-03-31,9486.83,INR,True,synthetic,2026-03-24 12:49:00+00:00
H005,suite,makemytrip,2026-03-31,10081.58,INR,True,synthetic,2026-03-24 12:25:00+00:00
H005,standard,booking,2026-04-01,4503.62,INR,False,synthetic,2026-03-11 10:21:00+00:00
H005,standard,expedia,2026-04-01,4503.31,INR,True,synthetic,2026-03-11 12:14:00+00:00
H005,standard,agoda,2026-04-01,4158.18,INR,False,synthetic,2026-03-11 10:01:00+00:00
H005,standard,makemytrip,2026-04-01,4654.78,INR,True,synthetic,2026-03-11 10:26:00+00:00
H005,standard,booking,2026-04-01,4083.97,INR,True,synthetic,2026-03-25 12:00:00+00:00
H005,standard,expedia,2026-04-01,4369.16,INR,True,synthetic,2026-03-25 09:34:00+00:00
H005,standard,makemytrip,2026-04-01,4328.0,INR,True,synthetic,2026-03-25 09:39:00+00:00
H005,deluxe,booking,2026-04-01,5556.8,INR,True,synthetic,2026-03-11 10:32:00+00:00
H005,deluxe,expedia,2026-04-01,5419.76,INR,True,synthetic,2026-03-11 10:44:00+00:00
H005,deluxe,agoda,2026-04-01,5170.24,INR,True,synthetic,2026-03-11 09:19:00+00:00
H005,deluxe,makemytrip,2026-04-01,5802.6,INR,False,synthetic,2026-03-11 11:28:00+00:00
H005,deluxe,booking,2026-04-01,5774.78,INR,True,synthetic,2026-03-25 12:48:00+00:00
H005,deluxe,expedia,2026-04-01,5242.99,INR,True,synthetic,2026-03-25 11:34:00+00:00
H005,deluxe,agoda,2026-04-01,5364.36,INR,True,synthetic,2026-03-25 12:07:00+00:00
H005,deluxe,makemytrip,2026-04-01,5611.4,INR,True,synthetic,2026-03-25 12:01:00+00:00
H005,premium,agoda,2026-04-01,6843.05,INR,False,synthetic,2026-03-11 12:24:00+00:00
H005,premium,makemytrip,2026-04-01,7319.03,INR,True,synthetic,2026-03-11 12:26:00+00:00
H005,premium,booking,2026-04-01,7100.2,INR,True,synthetic,2026-03-25 10:46:00+00:00
H005,premium,expedia,2026-04-01,7003.29,INR,True,synthetic,2026-03-25 12:10:00+00:00
H005,premium,agoda,2026-04-01,6115.86,INR,True,synthetic,2026-03-25 11:05:00+00:00
H005,premium,makemytrip,2026-04-01,6577.24,INR,True,synthetic,2026-03-25 10:14:00+00:00
H005,suite,expedia,2026-04-01,10147.82,INR,True,synthetic,2026-03-11 12:54:00+00:00
H005,suite,agoda,2026-04-01,9966.01,INR,True,synthetic,2026-03-11 12:05:00+00:00
H005,suite,makemytrip,2026-04-01,10915.13,INR,True,synthetic,2026-03-11 11:53:00+00:00
H005,suite,booking,2026-04-01,9877.64,INR,True,synthetic,2026-03-25 09:06:00+00:00
H005,suite,expedia,2026-04-01,10123.38,INR,True,synthetic,2026-03-25 10:08:00+00:00
H005,suite,agoda,2026-04-01,9794.1,INR,True,synthetic,2026-03-25 12:53:00+00:00
H005,suite,makemytrip,2026-04-01,10041.12,INR,True,synthetic,2026-03-25 12:26:00+00:00
H005,standard,booking,2026-04-02,4396.44,INR,False,synthetic,2026-03-12 10:57:00+00:00
H005,standard,expedia,2026-04-02,4325.85,INR,True,synthetic,2026-03-12 10:13:00+00:00
H005,standard,agoda,2026-04-02,4091.62,INR,True,synthetic,2026-03-12 11:16:00+00:00
H005,standard,makemytrip,2026-04-02,4437.49,INR,True,synthetic,2026-03-12 09:19:00+00:00
H005,standard,expedia,2026-04-02,4304.3,INR,True,synthetic,2026-03-26 09:12:00+00:00
H005,standard,agoda,2026-04-02,4000.36,INR,True,synthetic,2026-03-26 10:20:00+00:00
H005,standard,makemytrip,2026-04-02,4439.87,INR,True,synthetic,2026-03-26 10:09:00+00:00
H005,deluxe,booking,2026-04-02,5779.5,INR,True,synthetic,2026-03-12 10:22:00+00:00
H005,deluxe,expedia,2026-04-02,5509.3,INR,True,synthetic,2026-03-12 10:34:00+00:00
H005,deluxe,makemytrip,2026-04-02,5712.54,INR,True,synthetic,2026-03-12 12:49:00+00:00
H005,deluxe,booking,2026-04-02,5512.36,INR,True,synthetic,2026-03-26 12:21:00+00:00
H005,deluxe,expedia,2026-04-02,5173.09,INR,True,synthetic,2026-03-26 12:21:00+00:00
H005,deluxe,agoda,2026-04-02,5280.17,INR,True,synthetic,2026-03-26 09:22:00+00:00
H005,deluxe,makemytrip,2026-04-02,5427.8,INR,True,synthetic,2026-03-26 11:38:00+00:00
H005,premium,booking,2026-04-02,6744.92,INR,True,synthetic,2026-03-12 11:48:00+00:00
H005,premium,expedia,2026-04-02,6607.81,INR,True,synthetic,2026-03-12 10:53:00+00:00
H005,premium,agoda,2026-04-02,6496.58,INR,True,synthetic,2026-03-12 11:13:00+00:00
H005,premium,makemytrip,2026-04-02,6870.56,INR,True,synthetic,2026-03-12 11:40:00+00:00
H005,premium,booking,2026-04-02,7507.59,INR,True,synthetic,2026-03-26 10:59:00+00:00
H005,premium,expedia,2026-04-02,7146.83,INR,True,synthetic,2026-03-26 12:37:00+00:00
H005,premium,agoda,2026-04-02,6820.14,INR,True,synthetic,2026-03-26 11:03:00+00:00
H005,premium,makemytrip,2026-04-02,7353.92,INR,True,synthetic,2026-03-26 12:13:00+00:00
H005,suite,booking,2026-04-02,10510.38,INR,True,synthetic,2026-03-12 11:51:00+00:00
H005,suite,expedia,2026-04-02,9425.65,INR,True,synthetic,2026-03-12 09:20:00+00:00
H005,suite,agoda,2026-04-02,9919.28,INR,True,synthetic,2026-03-12 12:57:00+00:00
H005,suite,makemytrip,2026-04-02,10350.92,INR,True,synthetic,2026-03-12 09:35:00+00:00
H005,suite,booking,2026-04-02,10427.66,INR,True,synthetic,2026-03-26 10:07:00+00:00
H005,suite,expedia,2026-04-02,10088.27,INR,True,synthetic,2026-03-26 10:34:00+00:00
H005,suite,agoda,2026-04-02,9496.47,INR,True,synthetic,2026-03-26 10:03:00+00:00
H005,suite,makemytrip,2026-04-02,10100.58,INR,True,synthetic,2026-03-26 11:45:00+00:00
H005,standard,booking,2026-04-03,4778.09,INR,False,synthetic,2026-03-13 10:39:00+00:00
H005,standard,expedia,2026-04-03,4498.93,INR,True,synthetic,2026-03-13 11:27:00+00:00
H005,standard,agoda,2026-04-03,4398.4,INR,True,synthetic,2026-03-13 10:11:00+00:00
H005,standard,makemytrip,2026-04-03,5040.48,INR,False,synthetic,2026-03-13 11:52:00+00:00
H005,standard,booking,2026-04-03,4984.67,INR,True,synthetic,2026-03-27 09:41:00+00:00
H005,standard,expedia,2026-04-03,5037.12,INR,True,synthetic,2026-03-27 12:46:00+00:00
H005,standard,agoda,2026-04-03,4461.64,INR,False,synthetic,2026-03-27 12:45:00+00:00
H005,standard,makemytrip,2026-04-03,4773.54,INR,True,synthetic,2026-03-27 12:00:00+00:00
H005,deluxe,booking,2026-04-03,6105.6,INR,True,synthetic,2026-03-13 12:11:00+00:00
H005,deluxe,expedia,2026-04-03,5810.25,INR,True,synthetic,2026-03-13 12:34:00+00:00
H005,deluxe,agoda,2026-04-03,5504.42,INR,True,synthetic,2026-03-13 11:02:00+00:00
H005,deluxe,makemytrip,2026-04-03,5770.15,INR,True,synthetic,2026-03-13 10:42:00+00:00
H005,deluxe,expedia,2026-04-03,5337.05,INR,True,synthetic,2026-03-27 09:58:00+00:00
H005,deluxe,makemytrip,2026-04-03,5950.25,INR,True,synthetic,2026-03-27 09:03:00+00:00
H005,premium,booking,2026-04-03,7846.09,INR,True,synthetic,2026-03-13 11:27:00+00:00
H005,premium,expedia,2026-04-03,7340.48,INR,False,synthetic,2026-03-13 11:21:00+00:00
H005,premium,agoda,2026-04-03,6851.4,INR,True,synthetic,2026-03-13 11:43:00+00:00
H005,premium,makemytrip,2026-04-03,6940.67,INR,True,synthetic,2026-03-13 12:16:00+00:00
H005,premium,expedia,2026-04-03,6943.12,INR,True,synthetic,2026-03-27 09:03:00+00:00
H005,premium,agoda,2026-04-03,7244.57,INR,False,synthetic,2026-03-27 09:38:00+00:00
H005,premium,makemytrip,2026-04-03,7226.14,INR,True,synthetic,2026-03-27 10:11:00+00:00
H005,suite,agoda,2026-04-03,11002.15,INR,True,synthetic,2026-03-13 09:04:00+00:00
H005,suite,makemytrip,2026-04-03,11848.19,INR,True,synthetic,2026-03-13 10:08:00+00:00
H005,suite,booking,2026-04-03,11096.05,INR,True,synthetic,2026-03-27 10:40:00+00:00
H005,suite,expedia,2026-04-03,10635.4,INR,True,synthetic,2026-03-27 09:08:00+00:00
H005,suite,agoda,2026-04-03,10529.06,INR,True,synthetic,2026-03-27 09:50:00+00:00
H005,suite,makemytrip,2026-04-03,11730.74,INR,True,synthetic,2026-03-27 10:26:00+00:00
H005,standard,booking,2026-04-04,5006.43,INR,True,synthetic,2026-03-14 09:24:00+00:00
H005,standard,expedia,2026-04-04,4410.86,INR,True,synthetic,2026-03-14 09:31:00+00:00
H005,standard,agoda,2026-04-04,4429.78,INR,True,synthetic,2026-03-14 09:27:00+00:00
H005,standard,makemytrip,2026-04-04,4910.75,INR,True,synthetic,2026-03-14 11:23:00+00:00
H005,standard,agoda,2026-04-04,4745.54,INR,False,synthetic,2026-03-28 10:00:00+00:00
H005,standard,makemytrip,2026-04-04,4840.19,INR,True,synthetic,2026-03-28 09:45:00+00:00
H005,deluxe,booking,2026-04-04,5984.11,INR,True,synthetic,2026-03-14 09:12:00+00:00
H005,deluxe,makemytrip,2026-04-04,6318.05,INR,True,synthetic,2026-03-14 12:26:00+00:00
H005,deluxe,expedia,2026-04-04,5580.89,INR,True,synthetic,2026-03-28 09:10:00+00:00
H005,deluxe,agoda,2026-04-04,5495.2,INR,True,synthetic,2026-03-28 10:27:00+00:00
H005,deluxe,makemytrip,2026-04-04,5964.94,INR,False,synthetic,2026-03-28 10:32:00+00:00
H005,premium,booking,2026-04-04,7126.04,INR,True,synthetic,2026-03-14 11:34:00+00:00
H005,premium,expedia,2026-04-04,7286.47,INR,True,synthetic,2026-03-14 10:29:00+00:00
H005,premium,agoda,2026-04-04,7322.14,INR,True,synthetic,2026-03-14 09:49:00+00:00
H005,premium,makemytrip,2026-04-04,7385.36,INR,True,synthetic,2026-03-14 09:05:00+00:00
H005,premium,booking,2026-04-04,7832.76,INR,True,synthetic,2026-03-28 09:20:00+00:00
H005,premium,expedia,2026-04-04,7562.54,INR,False,synthetic,2026-03-28 10:37:00+00:00
H005,premium,agoda,2026-04-04,7401.12,INR,True,synthetic,2026-03-28 12:52:00+00:00
H005,premium,makemytrip,2026-04-04,8005.46,INR,False,synthetic,2026-03-28 10:41:00+00:00
H005,suite,booking,2026-04-04,11512.28,INR,True,synthetic,2026-03-14 12:53:00+00:00
H005,suite,expedia,2026-04-04,10866.47,INR,False,synthetic,2026-03-14 12:24:00+00:00
H005,suite,agoda,2026-04-04,10456.44,INR,False,synthetic,2026-03-14 09:00:00+00:00
H005,suite,makemytrip,2026-04-04,11833.42,INR,True,synthetic,2026-03-14 12:47:00+00:00
H005,suite,booking,2026-04-04,11779.36,INR,True,synthetic,2026-03-28 11:02:00+00:00
H005,suite,expedia,2026-04-04,11075.04,INR,True,synthetic,2026-03-28 10:39:00+00:00
H005,suite,agoda,2026-04-04,12083.9,INR,False,synthetic,2026-03-28 11:31:00+00:00
H005,suite,makemytrip,2026-04-04,11578.05,INR,True,synthetic,2026-03-28 10:58:00+00:00
H005,standard,expedia,2026-04-05,4340.88,INR,True,synthetic,2026-03-15 10:06:00+00:00
H005,standard,agoda,2026-04-05,4055.76,INR,True,synthetic,2026-03-15 12:07:00+00:00
H005,standard,makemytrip,2026-04-05,4813.43,INR,False,synthetic,2026-03-15 10:26:00+00:00
H005,standard,booking,2026-04-05,4674.35,INR,False,synthetic,2026-03-29 12:48:00+00:00
H005,standard,expedia,2026-04-05,4261.15,INR,True,synthetic,2026-03-29 10:56:00+00:00
H005,standard,agoda,2026-04-05,3957.87,INR,True,synthetic,2026-03-29 10:00:00+00:00
H005,standard,makemytrip,2026-04-05,4606.81,INR,False,synthetic,2026-03-29 10:04:00+00:00
H005,deluxe,booking,2026-04-05,5466.75,INR,True,synthetic,2026-03-15 11:42:00+00:00
H005,deluxe,expedia,2026-04-05,5349.38,INR,True,synthetic,2026-03-15 11:35:00+00:00
H005,deluxe,agoda,2026-04-05,5432.87,INR,True,synthetic,2026-03-15 10:58:00+00:00
H005,deluxe,makemytrip,2026-04-05,6009.41,INR,False,synthetic,2026-03-15 11:01:00+00:00
H005,deluxe,booking,2026-04-05,5082.5,INR,True,synthetic,2026-03-29 10:33:00+00:00
H005,deluxe,expedia,2026-04-05,5439.52,INR,True,synthetic,2026-03-29 12:04:00+00:00
H005,deluxe,agoda,2026-04-05,4836.59,INR,True,synthetic,2026-03-29 09:13:00+00:00
H005,deluxe,makemytrip,2026-04-05,5435.09,INR,True,synthetic,2026-03-29 12:43:00+00:00
H005,premium,booking,2026-04-05,6868.22,INR,False,synthetic,2026-03-15 09:31:00+00:00
H005,premium,expedia,2026-04-05,7247.39,INR,True,synthetic,2026-03-15 11:49:00+00:00
H005,premium,agoda,2026-04-05,7044.19,INR,True,synthetic,2026-03-15 09:15:00+00:00
H005,premium,makemytrip,2026-04-05,7842.37,INR,False,synthetic,2026-03-15 12:00:00+00:00
H005,premium,booking,2026-04-05,7342.22,INR,True,synthetic,2026-03-29 09:29:00+00:00
H005,premium,makemytrip,2026-04-05,7296.53,INR,True,synthetic,2026-03-29 10:16:00+00:00
H005,suite,booking,2026-04-05,10956.36,INR,True,synthetic,2026-03-15 09:42:00+00:00
H005,suite,expedia,2026-04-05,10650.92,INR,True,synthetic,2026-03-15 09:37:00+00:00
H005,suite,makemytrip,2026-04-05,10628.19,INR,True,synthetic,2026-03-15 10:45:00+00:00
H005,suite,booking,2026-04-05,10229.02,INR,True,synthetic,2026-03-29 09:42:00+00:00
H005,suite,agoda,2026-04-05,9703.7,INR,True,synthetic,2026-03-29 11:14:00+00:00
H005,suite,makemytrip,2026-04-05,10953.82,INR,True,synthetic,2026-03-29 11:45:00+00:00
H005,standard,expedia,2026-04-06,4121.34,INR,False,synthetic,2026-03-16 11:17:00+00:00
H005,standard,agoda,2026-04-06,4433.52,INR,True,synthetic,2026-03-16 12:50:00+00:00
H005,standard,makemytrip,2026-04-06,4572.32,INR,True,synthetic,2026-03-16 09:18:00+00:00
H005,standard,booking,2026-04-06,4548.15,INR,True,synthetic,2026-03-30 10:08:00+00:00
H005,standard,agoda,2026-04-06,4140.16,INR,True,synthetic,2026-03-30 11:23:00+00:00
H005,standard,makemytrip,2026-04-06,4399.84,INR,True,synthetic,2026-03-30 09:09:00+00:00
H005,deluxe,booking,2026-04-06,5497.68,INR,True,synthetic,2026-03-16 11:11:00+00:00
H005,deluxe,expedia,2026-04-06,5025.62,INR,True,synthetic,2026-03-16 10:36:00+00:00
H005,deluxe,agoda,2026-04-06,4645.91,INR,True,synthetic,2026-03-16 12:27:00+00:00
H005,deluxe,makemytrip,2026-04-06,5209.64,INR,True,synthetic,2026-03-16 11:15:00+00:00
H005,deluxe,agoda,2026-04-06,5052.04,INR,True,synthetic,2026-03-30 12:57:00+00:00
H005,deluxe,makemytrip,2026-04-06,5444.78,INR,True,synthetic,2026-03-30 09:08:00+00:00
H005,premium,booking,2026-04-06,6691.86,INR,True,synthetic,2026-03-16 10:02:00+00:00
H005,premium,expedia,2026-04-06,6561.03,INR,True,synthetic,2026-03-16 09:02:00+00:00
H005,premium,agoda,2026-04-06,6269.21,INR,True,synthetic,2026-03-16 12:29:00+00:00
H005,premium,makemytrip,2026-04-06,7029.23,INR,True,synthetic,2026-03-16 09:24:00+00:00
H005,premium,booking,2026-04-06,6734.62,INR,True,synthetic,2026-03-30 12:48:00+00:00
H005,premium,expedia,2026-04-06,6250.7,INR,True,synthetic,2026-03-30 11:20:00+00:00
H005,premium,agoda,2026-04-06,6347.88,INR,True,synthetic,2026-03-30 10:53:00+00:00
H005,premium,makemytrip,2026-04-06,7080.1,INR,True,synthetic,2026-03-30 12:49:00+00:00
H005,suite,booking,2026-04-06,10812.45,INR,True,synthetic,2026-03-16 10:58:00+00:00
H005,suite,expedia,2026-04-06,9887.25,INR,True,synthetic,2026-03-16 09:36:00+00:00
H005,suite,agoda,2026-04-06,9767.02,INR,True,synthetic,2026-03-16 11:36:00+00:00
H005,suite,makemytrip,2026-04-06,10416.23,INR,True,synthetic,2026-03-16 09:34:00+00:00
H005,suite,booking,2026-04-06,10227.0,INR,True,synthetic,2026-03-30 09:58:00+00:00
H005,suite,expedia,2026-04-06,10601.91,INR,True,synthetic,2026-03-30 09:52:00+00:00
H005,suite,agoda,2026-04-06,10476.22,INR,True,synthetic,2026-03-30 12:10:00+00:00
H005,suite,makemytrip,2026-04-06,10954.44,INR,True,synthetic,2026-03-30 09:02:00+00:00
H005,standard,expedia,2026-04-07,4148.68,INR,True,synthetic,2026-03-17 12:09:00+00:00
H005,standard,makemytrip,2026-04-07,4284.19,INR,True,synthetic,2026-03-17 09:19:00+00:00
H005,standard,booking,2026-04-07,4429.22,INR,True,synthetic,2026-03-31 11:04:00+00:00
H005,standard,expedia,2026-04-07,4334.19,INR,True,synthetic,2026-03-31 12:08:00+00:00
H005,standard,makemytrip,2026-04-07,4339.06,INR,True,synthetic,2026-03-31 12:29:00+00:00
H005,deluxe,booking,2026-04-07,5213.99,INR,True,synthetic,2026-03-17 11:04:00+00:00
H005,deluxe,expedia,2026-04-07,5247.24,INR,True,synthetic,2026-03-17 11:19:00+00:00
H005,deluxe,makemytrip,2026-04-07,5684.07,INR,True,synthetic,2026-03-17 10:05:00+00:00
H005,deluxe,expedia,2026-04-07,4905.77,INR,True,synthetic,2026-03-31 12:04:00+00:00
H005,deluxe,agoda,2026-04-07,5024.61,INR,True,synthetic,2026-03-31 12:51:00+00:00
H005,deluxe,makemytrip,2026-04-07,5685.19,INR,True,synthetic,2026-03-31 10:31:00+00:00
H005,premium,booking,2026-04-07,6727.77,INR,True,synthetic,2026-03-17 10:21:00+00:00
H005,premium,expedia,2026-04-07,6774.68,INR,True,synthetic,2026-03-17 10:07:00+00:00
H005,premium,agoda,2026-04-07,6490.51,INR,True,synthetic,2026-03-17 11:47:00+00:00
H005,premium,makemytrip,2026-04-07,6765.0,INR,True,synthetic,2026-03-17 12:06:00+00:00
H005,premium,booking,2026-04-07,7352.91,INR,False,synthetic,2026-03-31 11:54:00+00:00
H005,premium,expedia,2026-04-07,7066.83,INR,False,synthetic,2026-03-31 12:25:00+00:00
H005,premium,agoda,2026-04-07,6537.23,INR,True,synthetic,2026-03-31 12:27:00+00:00
H005,premium,makemytrip,2026-04-07,7296.84,INR,True,synthetic,2026-03-31 12:15:00+00:00
H005,suite,booking,2026-04-07,11200.08,INR,True,synthetic,2026-03-17 09:10:00+00:00
H005,suite,expedia,2026-04-07,9752.54,INR,True,synthetic,2026-03-17 11:20:00+00:00
H005,suite,agoda,2026-04-07,9900.92,INR,True,synthetic,2026-03-17 09:13:00+00:00
H005,suite,makemytrip,2026-04-07,10911.91,INR,True,synthetic,2026-03-17 12:38:00+00:00
H005,suite,expedia,2026-04-07,10375.66,INR,True,synthetic,2026-03-31 10:55:00+00:00
H005,suite,agoda,2026-04-07,9584.84,INR,True,synthetic,2026-03-31 12:56:00+00:00
H005,suite,makemytrip,2026-04-07,11056.54,INR,True,synthetic,2026-03-31 10:36:00+00:00
H005,standard,booking,2026-04-08,4251.66,INR,True,synthetic,2026-03-18 09:05:00+00:00
H005,standard,expedia,2026-04-08,4036.41,INR,True,synthetic,2026-03-18 09:00:00+00:00
H005,standard,makemytrip,2026-04-08,4701.64,INR,True,synthetic,2026-03-18 12:35:00+00:00
H005,standard,booking,2026-04-08,3991.04,INR,True,synthetic,2026-04-01 12:06:00+00:00
H005,standard,expedia,2026-04-08,4242.09,INR,True,synthetic,2026-04-01 09:06:00+00:00
H005,standard,makemytrip,2026-04-08,4108.53,INR,True,synthetic,2026-04-01 12:11:00+00:00
H005,deluxe,booking,2026-04-08,5293.35,INR,True,synthetic,2026-03-18 12:59:00+00:00
H005,deluxe,agoda,2026-04-08,4652.39,INR,False,synthetic,2026-03-18 12:06:00+00:00
H005,deluxe,makemytrip,2026-04-08,5542.52,INR,True,synthetic,2026-03-18 09:55:00+00:00
H005,deluxe,booking,2026-04-08,5345.92,INR,True,synthetic,2026-04-01 11:40:00+00:00
H005,deluxe,expedia,2026-04-08,5326.19,INR,True,synthetic,2026-04-01 10:06:00+00:00
H005,deluxe,agoda,2026-04-08,4978.34,INR,True,synthetic,2026-04-01 09:29:00+00:00
H005,deluxe,makemytrip,2026-04-08,5644.9,INR,True,synthetic,2026-04-01 12:30:00+00:00
H005,premium,booking,2026-04-08,6920.93,INR,True,synthetic,2026-03-18 12:56:00+00:00
H005,premium,expedia,2026-04-08,6446.23,INR,True,synthetic,2026-03-18 12:03:00+00:00
H005,premium,agoda,2026-04-08,6391.8,INR,True,synthetic,2026-03-18 10:53:00+00:00
H005,premium,makemytrip,2026-04-08,6652.32,INR,True,synthetic,2026-03-18 10:43:00+00:00
H005,premium,booking,2026-04-08,6406.78,INR,True,synthetic,2026-04-01 09:05:00+00:00
H005,premium,expedia,2026-04-08,6462.22,INR,True,synthetic,2026-04-01 10:21:00+00:00
H005,premium,makemytrip,2026-04-08,6471.36,INR,True,synthetic,2026-04-01 11:40:00+00:00
H005,suite,booking,2026-04-08,11232.71,INR,True,synthetic,2026-03-18 12:26:00+00:00
H005,suite,agoda,2026-04-08,10025.86,INR,True,synthetic,2026-03-18 12:45:00+00:00
H005,suite,makemytrip,2026-04-08,10910.53,INR,True,synthetic,2026-03-18 11:15:00+00:00
H005,suite,booking,2026-04-08,10277.29,INR,True,synthetic,2026-04-01 11:40:00+00:00
H005,suite,expedia,2026-04-08,9803.83,INR,True,synthetic,2026-04-01 11:28:00+00:00
H005,suite,agoda,2026-04-08,9456.59,INR,True,synthetic,2026-04-01 11:32:00+00:00
H005,suite,makemytrip,2026-04-08,10222.4,INR,True,synthetic,2026-04-01 12:49:00+00:00
H005,standard,booking,2026-04-09,4618.75,INR,True,synthetic,2026-03-19 09:20:00+00:00
H005,standard,expedia,2026-04-09,4358.21,INR,False,synthetic,2026-03-19 11:46:00+00:00
H005,standard,agoda,2026-04-09,4183.15,INR,True,synthetic,2026-03-19 10:24:00+00:00
H005,standard,makemytrip,2026-04-09,4766.6,INR,True,synthetic,2026-03-19 11:29:00+00:00
H005,standard,booking,2026-04-09,4217.19,INR,True,synthetic,2026-04-02 12:18:00+00:00
H005,standard,agoda,2026-04-09,3877.54,INR,True,synthetic,2026-04-02 12:03:00+00:00
H005,standard,makemytrip,2026-04-09,4379.39,INR,True,synthetic,2026-04-02 12:47:00+00:00
H005,deluxe,booking,2026-04-09,4990.83,INR,True,synthetic,2026-03-19 12:53:00+00:00
H005,deluxe,agoda,2026-04-09,4902.72,INR,True,synthetic,2026-03-19 10:43:00+00:00
H005,deluxe,makemytrip,2026-04-09,5337.85,INR,True,synthetic,2026-03-19 11:28:00+00:00
H005,deluxe,booking,2026-04-09,4641.17,INR,True,synthetic,2026-04-02 11:54:00+00:00
H005,deluxe,expedia,2026-04-09,4958.97,INR,True,synthetic,2026-04-02 11:01:00+00:00
H005,deluxe,agoda,2026-04-09,4559.83,INR,True,synthetic,2026-04-02 11:23:00+00:00
H005,deluxe,makemytrip,2026-04-09,5240.85,INR,True,synthetic,2026-04-02 10:03:00+00:00
H005,premium,booking,2026-04-09,6783.0,INR,True,synthetic,2026-03-19 12:50:00+00:00
H005,premium,expedia,2026-04-09,6819.63,INR,True,synthetic,2026-03-19 09:50:00+00:00
H005,premium,agoda,2026-04-09,6154.44,INR,True,synthetic,2026-03-19 09:32:00+00:00
H005,premium,makemytrip,2026-04-09,6907.81,INR,True,synthetic,2026-03-19 09:37:00+00:00
H005,premium,expedia,2026-04-09,6334.71,INR,True,synthetic,2026-04-02 11:56:00+00:00
H005,premium,agoda,2026-04-09,6551.36,INR,True,synthetic,2026-04-02 09:59:00+00:00
H005,premium,makemytrip,2026-04-09,6800.41,INR,True,synthetic,2026-04-02 11:01:00+00:00
H005,suite,booking,2026-04-09,11177.28,INR,True,synthetic,2026-03-19 09:10:00+00:00
H005,suite,expedia,2026-04-09,10426.98,INR,True,synthetic,2026-03-19 10:39:00+00:00
H005,suite,agoda,2026-04-09,9719.58,INR,True,synthetic,2026-03-19 12:08:00+00:00
H005,suite,makemytrip,2026-04-09,10440.98,INR,True,synthetic,2026-03-19 10:27:00+00:00
H005,suite,expedia,2026-04-09,9309.48,INR,True,synthetic,2026-04-02 12:08:00+00:00
H005,suite,agoda,2026-04-09,9848.84,INR,True,synthetic,2026-04-02 09:19:00+00:00
H005,suite,makemytrip,2026-04-09,9594.9,INR,True,synthetic,2026-04-02 11:48:00+00:00
H005,standard,booking,2026-04-10,4444.53,INR,True,synthetic,2026-03-20 10:07:00+00:00
H005,standard,expedia,2026-04-10,4485.5,INR,True,synthetic,2026-03-20 10:27:00+00:00
H005,standard,agoda,2026-04-10,4358.56,INR,True,synthetic,2026-03-20 11:23:00+00:00
H005,standard,makemytrip,2026-04-10,4875.45,INR,False,synthetic,2026-03-20 10:55:00+00:00
H005,standard,booking,2026-04-10,4457.8,INR,True,synthetic,2026-04-03 09:09:00+00:00
H005,standard,expedia,2026-04-10,4422.51,INR,True,synthetic,2026-04-03 10:47:00+00:00
H005,standard,agoda,2026-04-10,4385.24,INR,True,synthetic,2026-04-03 12:48:00+00:00
H005,standard,makemytrip,2026-04-10,4526.05,INR,True,synthetic,2026-04-03 10:07:00+00:00
H005,deluxe,booking,2026-04-10,5674.12,INR,True,synthetic,2026-03-20 09:52:00+00:00
H005,deluxe,expedia,2026-04-10,5783.69,INR,True,synthetic,2026-03-20 10:36:00+00:00
H005,deluxe,agoda,2026-04-10,5044.28,INR,True,synthetic,2026-03-20 11:03:00+00:00
H005,deluxe,makemytrip,2026-04-10,5446.19,INR,False,synthetic,2026-03-20 09:43:00+00:00
H005,deluxe,booking,2026-04-10,5474.89,INR,True,synthetic,2026-04-03 10:10:00+00:00
H005,deluxe,agoda,2026-04-10,5500.23,INR,True,synthetic,2026-04-03 12:20:00+00:00
H005,premium,booking,2026-04-10,7435.37,INR,True,synthetic,2026-03-20 11:18:00+00:00
H005,premium,expedia,2026-04-10,6998.37,INR,True,synthetic,2026-03-20 11:02:00+00:00
H005,premium,agoda,2026-04-10,7225.53,INR,True,synthetic,2026-03-20 11:39:00+00:00
H005,premium,makemytrip,2026-04-10,7621.15,INR,True,synthetic,2026-03-20 10:03:00+00:00
H005,premium,booking,2026-04-10,7153.82,INR,True,synthetic,2026-04-03 12:43:00+00:00
H005,premium,expedia,2026-04-10,6946.04,INR,True,synthetic,2026-04-03 09:40:00+00:00
H005,premium,agoda,2026-04-10,6651.11,INR,True,synthetic,2026-04-03 09:11:00+00:00
H005,premium,makemytrip,2026-04-10,7593.0,INR,True,synthetic,2026-04-03 10:33:00+00:00
H005,suite,booking,2026-04-10,11386.75,INR,True,synthetic,2026-03-20 12:38:00+00:00
H005,suite,expedia,2026-04-10,11185.48,INR,True,synthetic,2026-03-20 11:54:00+00:00
H005,suite,agoda,2026-04-10,10676.47,INR,True,synthetic,2026-03-20 11:13:00+00:00
