hotel_id,room_type,stay_date,day_of_week,is_weekend,season,holiday_flag,holiday_name,local_event_score,event_names,weather_score,search_demand
H005,suite,2026-01-21,2,False,winter,False,,0.55,Wedding Season (spring),0.8326,1.0
H005,standard,2026-01-22,3,False,winter,False,,0.9325,Jaipur Literature Festival; Wedding Season (spring),0.8757,1.0
H005,deluxe,2026-01-22,3,False,winter,False,,0.9325,Jaipur Literature Festival; Wedding Season (spring),0.8757,1.0
H005,premium,2026-01-22,3,False,winter,False,,0.9325,Jaipur Literature Festival; Wedding Season (spring),0.8757,1.0
H005,suite,2026-01-22,3,False,winter,False,,0.9325,Jaipur Literature Festival; Wedding Season (spring),0.8757,1.0
H005,standard,2026-01-23,4,False,winter,False,,0.9325,Jaipur Literature Festival; Wedding Season (spring),0.8306,1.0
H005,deluxe,2026-01-23,4,False,winter,False,,0.9325,Jaipur Literature Festival; Wedding Season (spring),0.8306,1.0
H005,premium,2026-01-23,4,False,winter,False,,0.9325,Jaipur Literature Festival; Wedding Season (spring),0.8306,1.0
H005,suite,2026-01-23,4,False,winter,False,,0.9325,Jaipur Literature Festival; Wedding Season (spring),0.8306,1.0
H005,standard,2026-01-24,5,True,winter,False,,0.9325,Jaipur Literature Festival; Wedding Season (spring),0.8137,1.0
H005,deluxe,2026-01-24,5,True,winter,False,,0.9325,Jaipur Literature Festival; Wedding Season (spring),0.8137,1.0
H005,premium,2026-01-24,5,True,winter,False,,0.9325,Jaipur Literature Festival; Wedding Season (spring),0.8137,1.0
H005,suite,2026-01-24,5,True,winter,False,,0.9325,Jaipur Literature Festival; Wedding Season (spring),0.8137,1.0
H005,standard,2026-01-25,6,True,winter,False,,0.9325,Jaipur Literature Festival; Wedding Season (spring),0.7746,1.0
H005,deluxe,2026-01-25,6,True,winter,False,,0.9325,Jaipur Literature Festival; Wedding Season (spring),0.7746,1.0
H005,premium,2026-01-25,6,True,winter,False,,0.9325,Jaipur Literature Festival; Wedding Season (spring),0.7746,1.0
H005,suite,2026-01-25,6,True,winter,False,,0.9325,Jaipur Literature Festival; Wedding Season (spring),0.7746,1.0
H005,standard,2026-01-26,0,False,winter,True,Republic Day,0.9325,Jaipur Literature Festival; Wedding Season (spring),0.8477,1.0
H005,deluxe,2026-01-26,0,False,winter,True,Republic Day,0.9325,Jaipur Literature Festival; Wedding Season (spring),0.8477,1.0
H005,premium,2026-01-26,0,False,winter,True,Republic Day,0.9325,Jaipur Literature Festival; Wedding Season (spring),0.8477,1.0
H005,suite,2026-01-26,0,False,winter,True,Republic Day,0.9325,Jaipur Literature Festival; Wedding Season (spring),0.8477,1.0
H005,standard,2026-01-27,1,False,winter,False,,0.55,Wedding Season (spring),0.9708,0.9736
H005,deluxe,2026-01-27,1,False,winter,False,,0.55,Wedding Season (spring),0.9708,0.9586
H005,premium,2026-01-27,1,False,winter,False,,0.55,Wedding Season (spring),0.9708,0.9336
H005,suite,2026-01-27,1,False,winter,False,,0.55,Wedding Season (spring),0.9708,0.8886
H005,standard,2026-01-28,2,False,winter,False,,0.55,Wedding Season (spring),0.9532,0.824
H005,deluxe,2026-01-28,2,False,winter,False,,0.55,Wedding Season (spring),0.9532,0.8113
H005,premium,2026-01-28,2,False,winter,False,,0.55,Wedding Season (spring),0.9532,0.7902
H005,suite,2026-01-28,2,False,winter,False,,0.55,Wedding Season (spring),0.9532,0.7521
H005,standard,2026-01-29,3,False,winter,False,,0.55,Wedding Season (spring),0.8187,1.0
H005,deluxe,2026-01-29,3,False,winter,False,,0.55,Wedding Season (spring),0.8187,1.0
H005,premium,2026-01-29,3,False,winter,False,,0.55,Wedding Season (spring),0.8187,1.0
H005,suite,2026-01-29,3,False,winter,False,,0.55,Wedding Season (spring),0.8187,1.0
H005,standard,2026-01-30,4,False,winter,False,,0.55,Wedding Season (spring),0.8696,0.7784
H005,deluxe,2026-01-30,4,False,winter,False,,0.55,Wedding Season (spring),0.8696,0.7664
H005,premium,2026-01-30,4,False,winter,False,,0.55,Wedding Season (spring),0.8696,0.7464
H005,suite,2026-01-30,4,False,winter,False,,0.55,Wedding Season (spring),0.8696,0.7104
H005,standard,2026-01-31,5,True,winter,False,,0.55,Wedding Season (spring),0.9097,1.0
H005,deluxe,2026-01-31,5,True,winter,False,,0.55,Wedding Season (spring),0.9097,1.0
H005,premium,2026-01-31,5,True,winter,False,,0.55,Wedding Season (spring),0.9097,1.0
H005,suite,2026-01-31,5,True,winter,False,,0.55,Wedding Season (spring),0.9097,1.0
H005,standard,2026-02-01,6,True,winter,False,,0.55,Wedding Season (spring),0.8252,1.0
H005,deluxe,2026-02-01,6,True,winter,False,,0.55,Wedding Season (spring),0.8252,1.0
H005,premium,2026-02-01,6,True,winter,False,,0.55,Wedding Season (spring),0.8252,1.0
H005,suite,2026-02-01,6,True,winter,False,,0.55,Wedding Season (spring),0.8252,1.0
H005,standard,2026-02-02,0,False,winter,False,,0.55,Wedding Season (spring),0.8749,1.0
H005,deluxe,2026-02-02,0,False,winter,False,,0.55,Wedding Season (spring),0.8749,0.9996
H005,premium,2026-02-02,0,False,winter,False,,0.55,Wedding Season (spring),0.8749,0.9735
H005,suite,2026-02-02,0,False,winter,False,,0.55,Wedding Season (spring),0.8749,0.9266
H005,standard,2026-02-03,1,False,winter,False,,0.55,Wedding Season (spring),0.7702,1.0
H005,deluxe,2026-02-03,1,False,winter,False,,0.55,Wedding Season (spring),0.7702,1.0
H005,premium,2026-02-03,1,False,winter,False,,0.55,Wedding Season (spring),0.7702,1.0
H005,suite,2026-02-03,1,False,winter,False,,0.55,Wedding Season (spring),0.7702,1.0
H005,standard,2026-02-04,2,False,winter,False,,0.55,Wedding Season (spring),0.8298,0.6267
H005,deluxe,2026-02-04,2,False,winter,False,,0.55,Wedding Season (spring),0.8298,0.6171
H005,premium,2026-02-04,2,False,winter,False,,0.55,Wedding Season (spring),0.8298,0.601
H005,suite,2026-02-04,2,False,winter,False,,0.55,Wedding Season (spring),0.8298,0.572
H005,standard,2026-02-05,3,False,winter,False,,0.55,Wedding Season (spring),0.8419,0.9094
H005,deluxe,2026-02-05,3,False,winter,False,,0.55,Wedding Season (spring),0.8419,0.8954
H005,premium,2026-02-05,3,False,winter,False,,0.55,Wedding Season (spring),0.8419,0.872
H005,suite,2026-02-05,3,False,winter,False,,0.55,Wedding Season (spring),0.8419,0.83
H005,standard,2026-02-06,4,False,winter,False,,0.55,Wedding Season (spring),0.9111,0.9807
H005,deluxe,2026-02-06,4,False,winter,False,,0.55,Wedding Season (spring),0.9111,0.9655
H005,premium,2026-02-06,4,False,winter,False,,0.55,Wedding Season (spring),0.9111,0.9404
H005,suite,2026-02-06,4,False,winter,False,,0.55,Wedding Season (spring),0.9111,0.895
H005,standard,2026-02-07,5,True,winter,False,,0.55,Wedding Season (spring),0.8103,1.0
H005,deluxe,2026-02-07,5,True,winter,False,,0.55,Wedding Season (spring),0.8103,1.0
H005,premium,2026-02-07,5,True,winter,False,,0.55,Wedding Season (spring),0.8103,1.0
H005,suite,2026-02-07,5,True,winter,False,,0.55,Wedding Season (spring),0.8103,1.0
H005,standard,2026-02-08,6,True,winter,False,,0.55,Wedding Season (spring),0.9046,1.0
H005,deluxe,2026-02-08,6,True,winter,False,,0.55,Wedding Season (spring),0.9046,1.0
H005,premium,2026-02-08,6,True,winter,False,,0.55,Wedding Season (spring),0.9046,1.0
H005,suite,2026-02-08,6,True,winter,False,,0.55,Wedding Season (spring),0.9046,1.0
H005,standard,2026-02-09,0,False,winter,False,,0.55,Wedding Season (spring),0.922,1.0
H005,deluxe,2026-02-09,0,False,winter,False,,0.55,Wedding Season (spring),0.922,1.0
H005,premium,2026-02-09,0,False,winter,False,,0.55,Wedding Season (spring),0.922,1.0
H005,suite,2026-02-09,0,False,winter,False,,0.55,Wedding Season (spring),0.922,1.0
H005,standard,2026-02-10,1,False,winter,False,,0.55,Wedding Season (spring),0.8337,1.0
H005,deluxe,2026-02-10,1,False,winter,False,,0.55,Wedding Season (spring),0.8337,1.0
H005,premium,2026-02-10,1,False,winter,False,,0.55,Wedding Season (spring),0.8337,1.0
H005,suite,2026-02-10,1,False,winter,False,,0.55,Wedding Season (spring),0.8337,0.9962
H005,standard,2026-02-11,2,False,winter,False,,0.55,Wedding Season (spring),0.8487,0.7427
H005,deluxe,2026-02-11,2,False,winter,False,,0.55,Wedding Season (spring),0.8487,0.7313
H005,premium,2026-02-11,2,False,winter,False,,0.55,Wedding Season (spring),0.8487,0.7122
H005,suite,2026-02-11,2,False,winter,False,,0.55,Wedding Season (spring),0.8487,0.6779
H005,standard,2026-02-12,3,False,winter,False,,0.55,Wedding Season (spring),0.7048,1.0
H005,deluxe,2026-02-12,3,False,winter,False,,0.55,Wedding Season (spring),0.7048,1.0
H005,premium,2026-02-12,3,False,winter,False,,0.55,Wedding Season (spring),0.7048,1.0
H005,suite,2026-02-12,3,False,winter,False,,0.55,Wedding Season (spring),0.7048,0.9943
H005,standard,2026-02-13,4,False,winter,False,,0.55,Wedding Season (spring),0.8201,1.0
H005,deluxe,2026-02-13,4,False,winter,False,,0.55,Wedding Season (spring),0.8201,1.0
H005,premium,2026-02-13,4,False,winter,False,,0.55,Wedding Season (spring),0.8201,1.0
H005,suite,2026-02-13,4,False,winter,False,,0.55,Wedding Season (spring),0.8201,1.0
H005,standard,2026-02-14,5,True,winter,False,,0.55,Wedding Season (spring),0.8111,1.0
H005,deluxe,2026-02-14,5,True,winter,False,,0.55,Wedding Season (spring),0.8111,1.0
H005,premium,2026-02-14,5,True,winter,False,,0.55,Wedding Season (spring),0.8111,1.0
H005,suite,2026-02-14,5,True,winter,False,,0.55,Wedding Season (spring),0.8111,1.0
H005,standard,2026-02-15,6,True,winter,True,Maha Shivaratri,0.55,Wedding Season (spring),0.9066,1.0
H005,deluxe,2026-02-15,6,True,winter,True,Maha Shivaratri,0.55,Wedding Season (spring),0.9066,1.0
H005,premium,2026-02-15,6,True,winter,True,Maha Shivaratri,0.55,Wedding Season (spring),0.9066,1.0
H005,suite,2026-02-15,6,True,winter,True,Maha Shivaratri,0.55,Wedding Season (spring),0.9066,1.0
H005,standard,2026-02-16,0,False,winter,False,,0.55,Wedding Season (spring),0.8226,0.9448
H005,deluxe,2026-02-16,0,False,winter,False,,0.55,Wedding Season (spring),0.8226,0.9302
H005,premium,2026-02-16,0,False,winter,False,,0.55,Wedding Season (spring),0.8226,0.906
H005,suite,2026-02-16,0,False,winter,False,,0.55,Wedding Season (spring),0.8226,0.8623
H005,standard,2026-02-17,1,False,winter,False,,0.55,Wedding Season (spring),0.9019,1.0
H005,deluxe,2026-02-17,1,False,winter,False,,0.55,Wedding Season (spring),0.9019,1.0
H005,premium,2026-02-17,1,False,winter,False,,0.55,Wedding Season (spring),0.9019,1.0
H005,suite,2026-02-17,1,False,winter,False,,0.55,Wedding Season (spring),0.9019,1.0
H005,standard,2026-02-18,2,False,winter,False,,0.55,Wedding Season (spring),0.802,0.9906
H005,deluxe,2026-02-18,2,False,winter,False,,0.55,Wedding Season (spring),0.802,0.9753
H005,premium,2026-02-18,2,False,winter,False,,0.55,Wedding Season (spring),0.802,0.9499
H005,suite,2026-02-18,2,False,winter,False,,0.55,Wedding Season (spring),0.802,0.9041
H005,standard,2026-02-19,3,False,winter,False,,0.55,Wedding Season (spring),1.0,1.0
H005,deluxe,2026-02-19,3,False,winter,False,,0.55,Wedding Season (spring),1.0,1.0
H005,premium,2026-02-19,3,False,winter,False,,0.55,Wedding Season (spring),1.0,1.0
H005,suite,2026-02-19,3,False,winter,False,,0.55,Wedding Season (spring),1.0,1.0
H005,standard,2026-02-20,4,False,winter,False,,0.55,Wedding Season (spring),0.8572,1.0
H005,deluxe,2026-02-20,4,False,winter,False,,0.55,Wedding Season (spring),0.8572,1.0
H005,premium,2026-02-20,4,False,winter,False,,0.55,Wedding Season (spring),0.8572,0.9881
H005,suite,2026-02-20,4,False,winter,False,,0.55,Wedding Season (spring),0.8572,0.9404
H005,standard,2026-02-21,5,True,winter,False,,0.55,Wedding Season (spring),0.8293,1.0
H005,deluxe,2026-02-21,5,True,winter,False,,0.55,Wedding Season (spring),0.8293,1.0
H005,premium,2026-02-21,5,True,winter,False,,0.55,Wedding Season (spring),0.8293,1.0
H005,suite,2026-02-21,5,True,winter,False,,0.55,Wedding Season (spring),0.8293,1.0
H005,standard,2026-02-22,6,True,winter,False,,0.55,Wedding Season (spring),0.909,0.8112
H005,deluxe,2026-02-22,6,True,winter,False,,0.55,Wedding Season (spring),0.909,0.7987
H005,premium,2026-02-22,6,True,winter,False,,0.55,Wedding Season (spring),0.909,0.7778
H005,suite,2026-02-22,6,True,winter,False,,0.55,Wedding Season (spring),0.909,0.7403
H005,standard,2026-02-23,0,False,winter,False,,0.55,Wedding Season (spring),0.8662,0.7181
H005,deluxe,2026-02-23,0,False,winter,False,,0.55,Wedding Season (spring),0.8662,0.707
H005,premium,2026-02-23,0,False,winter,False,,0.55,Wedding Season (spring),0.8662,0.6886
H005,suite,2026-02-23,0,False,winter,False,,0.55,Wedding Season (spring),0.8662,0.6554
H005,standard,2026-02-24,1,False,winter,False,,0.55,Wedding Season (spring),0.7764,0.7586
H005,deluxe,2026-02-24,1,False,winter,False,,0.55,Wedding Season (spring),0.7764,0.7469
H005,premium,2026-02-24,1,False,winter,False,,0.55,Wedding Season (spring),0.7764,0.7274
H005,suite,2026-02-24,1,False,winter,False,,0.55,Wedding Season (spring),0.7764,0.6924
H005,standard,2026-02-25,2,False,winter,False,,0.55,Wedding Season (spring),0.8484,1.0
H005,deluxe,2026-02-25,2,False,winter,False,,0.55,Wedding Season (spring),0.8484,1.0
H005,premium,2026-02-25,2,False,winter,False,,0.55,Wedding Season (spring),0.8484,1.0
H005,suite,2026-02-25,2,False,winter,False,,0.55,Wedding Season (spring),0.8484,1.0
H005,standard,2026-02-26,3,False,winter,False,,0.55,Wedding Season (spring),0.8124,1.0
H005,deluxe,2026-02-26,3,False,winter,False,,0.55,Wedding Season (spring),0.8124,1.0
H005,premium,2026-02-26,3,False,winter,False,,0.55,Wedding Season (spring),0.8124,1.0
H005,suite,2026-02-26,3,False,winter,False,,0.55,Wedding Season (spring),0.8124,0.9973
H005,standard,2026-02-27,4,False,winter,False,,0.55,Wedding Season (spring),0.8202,0.7706
H005,deluxe,2026-02-27,4,False,winter,False,,0.55,Wedding Season (spring),0.8202,0.7588
H005,premium,2026-02-27,4,False,winter,False,,0.55,Wedding Season (spring),0.8202,0.739
H005,suite,2026-02-27,4,False,winter,False,,0.55,Wedding Season (spring),0.8202,0.7033
H005,standard,2026-02-28,5,True,winter,False,,0.55,Wedding Season (spring),0.9377,1.0
H005,deluxe,2026-02-28,5,True,winter,False,,0.55,Wedding Season (spring),0.9377,1.0
H005,premium,2026-02-28,5,True,winter,False,,0.55,Wedding Season (spring),0.9377,1.0
H005,suite,2026-02-28,5,True,winter,False,,0.55,Wedding Season (spring),0.9377,1.0
H005,standard,2026-03-01,6,True,summer,False,,0.0,,0.2091,0.6559
H005,deluxe,2026-03-01,6,True,summer,False,,0.0,,0.2091,0.6458
H005,premium,2026-03-01,6,True,summer,False,,0.0,,0.2091,0.629
H005,suite,2026-03-01,6,True,summer,False,,0.0,,0.2091,0.5987
H005,standard,2026-03-02,0,False,summer,False,,0.0,,0.3648,0.2269
H005,deluxe,2026-03-02,0,False,summer,False,,0.0,,0.3648,0.2234
H005,premium,2026-03-02,0,False,summer,False,,0.0,,0.3648,0.2176
H005,suite,2026-03-02,0,False,summer,False,,0.0,,0.3648,0.2071
H005,standard,2026-03-03,1,False,summer,False,,0.0,,0.2162,0.5737
H005,deluxe,2026-03-03,1,False,summer,False,,0.0,,0.2162,0.5649
H005,premium,2026-03-03,1,False,summer,False,,0.0,,0.2162,0.5501
H005,suite,2026-03-03,1,False,summer,False,,0.0,,0.2162,0.5236
H005,standard,2026-03-04,2,False,summer,True,Holi,0.0,,0.2675,0.6463
H005,deluxe,2026-03-04,2,False,summer,True,Holi,0.0,,0.2675,0.6363
H005,premium,2026-03-04,2,False,summer,True,Holi,0.0,,0.2675,0.6197
H005,suite,2026-03-04,2,False,summer,True,Holi,0.0,,0.2675,0.5898
H005,standard,2026-03-05,3,False,summer,False,,0.0,,0.2269,0.4026
H005,deluxe,2026-03-05,3,False,summer,False,,0.0,,0.2269,0.3964
H005,premium,2026-03-05,3,False,summer,False,,0.0,,0.2269,0.3861
H005,suite,2026-03-05,3,False,summer,False,,0.0,,0.2269,0.3675
H005,standard,2026-03-06,4,False,summer,False,,0.0,,0.2917,0.8364
H005,deluxe,2026-03-06,4,False,summer,False,,0.0,,0.2917,0.8235
H005,premium,2026-03-06,4,False,summer,False,,0.0,,0.2917,0.802
H005,suite,2026-03-06,4,False,summer,False,,0.0,,0.2917,0.7634
H005,standard,2026-03-07,5,True,summer,False,,0.0,,0.2694,1.0
H005,deluxe,2026-03-07,5,True,summer,False,,0.0,,0.2694,1.0
H005,premium,2026-03-07,5,True,summer,False,,0.0,,0.2694,1.0
H005,suite,2026-03-07,5,True,summer,False,,0.0,,0.2694,0.9947
H005,standard,2026-03-08,6,True,summer,False,,0.0,,0.1844,0.5664
H005,deluxe,2026-03-08,6,True,summer,False,,0.0,,0.1844,0.5576
H005,premium,2026-03-08,6,True,summer,False,,0.0,,0.1844,0.5431
H005,suite,2026-03-08,6,True,summer,False,,0.0,,0.1844,0.5169
H005,standard,2026-03-09,0,False,summer,False,,0.0,,0.3585,0.5007
H005,deluxe,2026-03-09,0,False,summer,False,,0.0,,0.3585,0.493
H005,premium,2026-03-09,0,False,summer,False,,0.0,,0.3585,0.4801
H005,suite,2026-03-09,0,False,summer,False,,0.0,,0.3585,0.457
H005,standard,2026-03-10,1,False,summer,False,,0.0,,0.2522,0.7079
H005,deluxe,2026-03-10,1,False,summer,False,,0.0,,0.2522,0.697
H005,premium,2026-03-10,1,False,summer,False,,0.0,,0.2522,0.6788
H005,suite,2026-03-10,1,False,summer,False,,0.0,,0.2522,0.6461
H005,standard,2026-03-11,2,False,summer,False,,0.0,,0.3497,0.4833
H005,deluxe,2026-03-11,2,False,summer,False,,0.0,,0.3497,0.4759
H005,premium,2026-03-11,2,False,summer,False,,0.0,,0.3497,0.4635
H005,suite,2026-03-11,2,False,summer,False,,0.0,,0.3497,0.4411
H005,standard,2026-03-12,3,False,summer,False,,0.0,,0.3322,0.4943
H005,deluxe,2026-03-12,3,False,summer,False,,0.0,,0.3322,0.4867
H005,premium,2026-03-12,3,False,summer,False,,0.0,,0.3322,0.474
H005,suite,2026-03-12,3,False,summer,False,,0.0,,0.3322,0.4511
H005,standard,2026-03-13,4,False,summer,False,,0.0,,0.3432,1.0
H005,deluxe,2026-03-13,4,False,summer,False,,0.0,,0.3432,1.0
H005,premium,2026-03-13,4,False,summer,False,,0.0,,0.3432,0.9774
H005,suite,2026-03-13,4,False,summer,False,,0.0,,0.3432,0.9303
H005,standard,2026-03-14,5,True,summer,False,,0.0,,0.2564,1.0
H005,deluxe,2026-03-14,5,True,summer,False,,0.0,,0.2564,1.0
H005,premium,2026-03-14,5,True,summer,False,,0.0,,0.2564,1.0
H005,suite,2026-03-14,5,True,summer,False,,0.0,,0.2564,1.0
H005,standard,2026-03-15,6,True,summer,False,,0.0,,0.2288,0.6004
H005,deluxe,2026-03-15,6,True,summer,False,,0.0,,0.2288,0.5911
H005,premium,2026-03-15,6,True,summer,False,,0.0,,0.2288,0.5757
H005,suite,2026-03-15,6,True,summer,False,,0.0,,0.2288,0.5479
H005,standard,2026-03-16,0,False,summer,False,,0.0,,0.3551,0.8417
H005,deluxe,2026-03-16,0,False,summer,False,,0.0,,0.3551,0.8287
H005,premium,2026-03-16,0,False,summer,False,,0.0,,0.3551,0.8071
H005,suite,2026-03-16,0,False,summer,False,,0.0,,0.3551,0.7682
H005,standard,2026-03-17,1,False,summer,False,,0.0,,0.3014,0.5527
H005,deluxe,2026-03-17,1,False,summer,False,,0.0,,0.3014,0.5442
H005,premium,2026-03-17,1,False,summer,False,,0.0,,0.3014,0.53
H005,suite,2026-03-17,1,False,summer,False,,0.0,,0.3014,0.5044
H005,standard,2026-03-18,2,False,summer,False,,0.0,,0.3305,0.6862
H005,deluxe,2026-03-18,2,False,summer,False,,0.0,,0.3305,0.6756
H005,premium,2026-03-18,2,False,summer,False,,0.0,,0.3305,0.658
H005,suite,2026-03-18,2,False,summer,False,,0.0,,0.3305,0.6263
H005,standard,2026-03-19,3,False,summer,False,,0.0,,0.2661,0.7515
H005,deluxe,2026-03-19,3,False,summer,False,,0.0,,0.2661,0.7399
H005,premium,2026-03-19,3,False,summer,False,,0.0,,0.2661,0.7206
H005,suite,2026-03-19,3,False,summer,False,,0.0,,0.2661,0.6859
H005,standard,2026-03-20,4,False,summer,False,,0.0,,0.162,0.5789
H005,deluxe,2026-03-20,4,False,summer,False,,0.0,,0.162,0.5699
H005,premium,2026-03-20,4,False,summer,False,,0.0,,0.162,0.5551
H005,suite,2026-03-20,4,False,summer,False,,0.0,,0.162,0.5283
H005,standard,2026-03-21,5,True,summer,True,Eid al-Fitr,0.0,,0.3289,1.0
H005,deluxe,2026-03-21,5,True,summer,True,Eid al-Fitr,0.0,,0.3289,1.0
H005,premium,2026-03-21,5,True,summer,True,Eid al-Fitr,0.0,,0.3289,0.9799
H005,suite,2026-03-21,5,True,summer,True,Eid al-Fitr,0.0,,0.3289,0.9326
H005,standard,2026-03-22,6,True,summer,False,,0.0,,0.2611,0.3551
H005,deluxe,2026-03-22,6,True,summer,False,,0.0,,0.2611,0.3496
H005,premium,2026-03-22,6,True,summer,False,,0.0,,0.2611,0.3405
H005,suite,2026-03-22,6,True,summer,False,,0.0,,0.2611,0.3241
H005,standard,2026-03-23,0,False,summer,False,,0.0,,0.352,0.5587
H005,deluxe,2026-03-23,0,False,summer,False,,0.0,,0.352,0.55
H005,premium,2026-03-23,0,False,summer,False,,0.0,,0.352,0.5357
H005,suite,2026-03-23,0,False,summer,False,,0.0,,0.352,0.5099
H005,standard,2026-03-24,1,False,summer,False,,0.0,,0.2568,0.683
H005,deluxe,2026-03-24,1,False,summer,False,,0.0,,0.2568,0.6725
H005,premium,2026-03-24,1,False,summer,False,,0.0,,0.2568,0.655
H005,suite,2026-03-24,1,False,summer,False,,0.0,,0.2568,0.6234
H005,standard,2026-03-25,2,False,summer,False,,0.0,,0.364,0.6718
H005,deluxe,2026-03-25,2,False,summer,False,,0.0,,0.364,0.6615
H005,premium,2026-03-25,2,False,summer,False,,0.0,,0.364,0.6442
H005,suite,2026-03-25,2,False,summer,False,,0.0,,0.364,0.6132
H005,standard,2026-03-26,3,False,summer,True,Ram Navami,0.0,,0.3646,0.5625
H005,deluxe,2026-03-26,3,False,summer,True,Ram Navami,0.0,,0.3646,0.5538
H005,premium,2026-03-26,3,False,summer,True,Ram Navami,0.0,,0.3646,0.5394
H005,suite,2026-03-26,3,False,summer,True,Ram Navami,0.0,,0.3646,0.5134
H005,standard,2026-03-27,4,False,summer,False,,0.0,,0.2688,0.6661
H005,deluxe,2026-03-27,4,False,summer,False,,0.0,,0.2688,0.6558
H005,premium,2026-03-27,4,False,summer,False,,0.0,,0.2688,0.6387
H005,suite,2026-03-27,4,False,summer,False,,0.0,,0.2688,0.6079
H005,standard,2026-03-28,5,True,summer,False,,0.0,,0.1803,0.8003
H005,deluxe,2026-03-28,5,True,summer,False,,0.0,,0.1803,0.788
H005,premium,2026-03-28,5,True,summer,False,,0.0,,0.1803,0.7674
H005,suite,2026-03-28,5,True,summer,False,,0.0,,0.1803,0.7304
H005,standard,2026-03-29,6,True,summer,False,,0.0,,0.3987,0.9548
H005,deluxe,2026-03-29,6,True,summer,False,,0.0,,0.3987,0.9401
H005,premium,2026-03-29,6,True,summer,False,,0.0,,0.3987,0.9156
H005,suite,2026-03-29,6,True,summer,False,,0.0,,0.3987,0.8715
H005,standard,2026-03-30,0,False,summer,False,,0.0,,0.3276,0.3623
H005,deluxe,2026-03-30,0,False,summer,False,,0.0,,0.3276,0.3567
H005,premium,2026-03-30,0,False,summer,False,,0.0,,0.3276,0.3474
H005,suite,2026-03-30,0,False,summer,False,,0.0,,0.3276,0.3307
H005,standard,2026-03-31,1,False,summer,False,,0.0,,0.2281,0.6305
H005,deluxe,2026-03-31,1,False,summer,False,,0.0,,0.2281,0.6208
H005,premium,2026-03-31,1,False,summer,False,,0.0,,0.2281,0.6046
H005,suite,2026-03-31,1,False,summer,False,,0.0,,0.2281,0.5754
H005,standard,2026-04-01,2,False,summer,False,,0.0,,0.2869,0.4892
H005,deluxe,2026-04-01,2,False,summer,False,,0.0,,0.2869,0.4816
H005,premium,2026-04-01,2,False,summer,False,,0.0,,0.2869,0.4691
H005,suite,2026-04-01,2,False,summer,False,,0.0,,0.2869,0.4464
H005,standard,2026-04-02,3,False,summer,False,,0.0,,0.2614,0.5189
H005,deluxe,2026-04-02,3,False,summer,False,,0.0,,0.2614,0.5109
H005,premium,2026-04-02,3,False,summer,False,,0.0,,0.2614,0.4976
H005,suite,2026-04-02,3,False,summer,False,,0.0,,0.2614,0.4736
H005,standard,2026-04-03,4,False,summer,True,Good Friday,0.0,,0.4401,0.782
H005,deluxe,2026-04-03,4,False,summer,True,Good Friday,0.0,,0.4401,0.7699
H005,premium,2026-04-03,4,False,summer,True,Good Friday,0.0,,0.4401,0.7498
H005,suite,2026-04-03,4,False,summer,True,Good Friday,0.0,,0.4401,0.7137
H005,standard,2026-04-04,5,True,summer,False,,0.0,,0.2355,0.8872
H005,deluxe,2026-04-04,5,True,summer,False,,0.0,,0.2355,0.8735
H005,premium,2026-04-04,5,True,summer,False,,0.0,,0.2355,0.8508
H005,suite,2026-04-04,5,True,summer,False,,0.0,,0.2355,0.8097
H005,standard,2026-04-05,6,True,summer,False,,0.0,,0.3169,0.6084
H005,deluxe,2026-04-05,6,True,summer,False,,0.0,,0.3169,0.599
H005,premium,2026-04-05,6,True,summer,False,,0.0,,0.3169,0.5834
H005,suite,2026-04-05,6,True,summer,False,,0.0,,0.3169,0.5553
H005,standard,2026-04-06,0,False,summer,False,,0.0,,0.3109,0.6613
H005,deluxe,2026-04-06,0,False,summer,False,,0.0,,0.3109,0.6511
H005,premium,2026-04-06,0,False,summer,False,,0.0,,0.3109,0.6341
H005,suite,2026-04-06,0,False,summer,False,,0.0,,0.3109,0.6036
H005,standard,2026-04-07,1,False,summer,False,,0.0,,0.2107,0.6124
H005,deluxe,2026-04-07,1,False,summer,False,,0.0,,0.2107,0.6029
H005,premium,2026-04-07,1,False,summer,False,,0.0,,0.2107,0.5872
H005,suite,2026-04-07,1,False,summer,False,,0.0,,0.2107,0.5589
H005,standard,2026-04-08,2,False,summer,False,,0.0,,0.2282,0.7038
H005,deluxe,2026-04-08,2,False,summer,False,,0.0,,0.2282,0.693
H005,premium,2026-04-08,2,False,summer,False,,0.0,,0.2282,0.6749
H005,suite,2026-04-08,2,False,summer,False,,0.0,,0.2282,0.6424
H005,standard,2026-04-09,3,False,summer,False,,0.0,,0.2655,0.7101
H005,deluxe,2026-04-09,3,False,summer,False,,0.0,,0.2655,0.6992
H005,premium,2026-04-09,3,False,summer,False,,0.0,,0.2655,0.681
H005,suite,2026-04-09,3,False,summer,False,,0.0,,0.2655,0.6481
H005,standard,2026-04-10,4,False,summer,False,,0.0,,0.1991,0.7817
H005,deluxe,2026-04-10,4,False,summer,False,,0.0,,0.1991,0.7697
H005,premium,2026-04-10,4,False,summer,False,,0.0,,0.1991,0.7496
H005,suite,2026-04-10,4,False,summer,False,,0.0,,0.1991,0.7135
H005,standard,2026-04-11,5,True,summer,False,,0.0,,0.3386,0.8366
H005,deluxe,2026-04-11,5,True,summer,False,,0.0,,0.3386,0.8237
